Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
121	1179.00000	475.50000	 	 	 	 	132.10454	723.33262	 	1203.56353	247.15705	 	206.75161	1052.29671	 	 	 	 	 	 	 	 	 	 	 	 	 
122	1180.50000	474.00000	 	 	 	 	135.72897	721.95454	 	1204.01439	247.51053	 	206.81238	1052.31302	 	 	 	 	 	 	 	 	 	 	 	 	 
123	1180.50000	475.50000	 	 	 	 	133.79682	722.70458	 	1202.29584	246.56831	 	206.69031	1052.49797	 	 	 	 	 	 	 	 	 	 	 	 	 
124	1182.00000	475.50000	 	 	 	 	132.70465	723.24119	 	1212.00000	241.50000	 	210.00000	1048.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
125	1180.50000	478.50000	 	 	 	 	134.90484	722.41818	 	1212.00000	241.50000	 	206.72207	1052.26454	 	 	 	 	 	 	 	 	 	 	 	 	 
126	1176.00000	477.00000	 	 	 	 	129.34009	723.75907	 	1212.00000	241.50000	 	206.77575	1052.31926	 	 	 	 	 	 	 	 	 	 	 	 	 
127	1174.50000	477.00000	 	 	 	 	126.48315	723.17630	 	1202.91555	246.53625	 	206.72879	1052.69134	 	 	 	 	 	 	 	 	 	 	 	 	 
128	1173.00000	477.00000	 	 	 	 	130.81920	723.70383	 	 	 	 	206.61578	1053.45345	 	 	 	 	 	 	 	 	 	 	 	 	 
129	1174.50000	475.50000	 	 	 	 	130.81917	723.63152	 	 	 	 	206.68592	1053.95333	 	 	 	 	 	 	 	 	 	 	 	 	 
130	1176.00000	474.00000	 	 	 	 	 	 	 	1202.02574	244.72199	*	206.31749	1053.77392	 	 	 	 	 	 	 	 	 	 	 	 	 
131	1174.50000	474.00000	 	 	 	 	 	 	 	 	 	 	207.00000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
132	1174.50000	474.00000	 	 	 	 	139.63338	718.38535	*	 	 	 	204.90908	1054.68821	 	 	 	 	 	 	 	 	 	 	 	 	 
