Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
197	658.73872	472.49647	 	571.50000	136.50000	 	142.50000	834.00000	 	 	 	 	 	 	 	 	 	 
198	658.85076	472.33521	 	573.00000	136.50000	 	142.50000	832.50000	 	 	 	 	 	 	 	 	 	 
199	658.67154	470.45365	 	571.50000	135.00000	 	142.50000	832.50000	 	 	 	 	 	 	 	 	 	 
200	659.46175	469.56101	 	571.50000	135.00000	 	142.50000	834.00000	 	 	 	 	 	 	 	 	 	 
201	663.00000	466.50000	 	573.00000	135.00000	 	139.50000	834.00000	 	 	 	 	 	 	 	 	 	 
202	660.28360	466.22187	 	571.50000	135.00000	 	138.00000	832.50000	 	 	 	 	 	 	 	 	 	 
203	663.00000	465.00000	 	570.00000	136.50000	 	141.00000	832.50000	 	 	 	 	 	 	 	 	 	 
204	659.26518	467.07576	 	568.50000	138.00000	 	139.50000	834.00000	 	 	 	 	 	 	 	 	 	 
205	659.40459	467.11870	 	570.00000	138.00000	 	138.00000	832.50000	 	 	 	 	 	 	 	 	 	 
206	663.00000	466.50000	 	570.00000	136.50000	 	138.00000	834.00000	 	 	 	 	 	 	 	 	 	 
207	661.50000	465.00000	 	571.50000	138.00000	 	138.00000	835.50000	 	 	 	 	 	 	 	 	 	 
208	659.44000	466.31524	 	571.50000	138.00000	 	139.50000	834.00000	 	 	 	 	 	 	 	 	 	 
209	659.73904	465.68325	 	571.50000	136.50000	 	138.00000	835.50000	 	 	 	 	 	 	 	 	 	 
210	659.87886	466.50066	 	570.00000	136.50000	 	136.50000	835.50000	 	 	 	 	 	 	 	 	 	 
211	660.71215	466.49234	 	570.00000	138.00000	 	136.50000	837.00000	 	 	 	 	 	 	 	 	 	 
212	659.87097	467.36231	 	570.00000	138.00000	 	135.00000	835.50000	 	 	 	 	 	 	 	 	 	 
213	663.00000	466.50000	 	571.50000	138.00000	 	135.00000	835.50000	 	 	 	 	 	 	 	 	 	 
214	658.90086	466.54530	 	574.50000	139.50000	 	135.00000	835.50000	 	 	 	 	 	 	 	 	 	 
