Frame	X4	Y4	Flag4	X3	Y3	Flag3	X2	Y2	Flag2	X5	Y5	Flag5	X1	Y1	Flag1	X6	Y6	Flag6
119	1038.0000	378.0000	0	523.5000	129.0000	0	822.0000	582.0000	0	1094.7377	887.2303	0						
120	1038.0000	378.0000	0	525.0000	130.5000	0	822.0000	583.5000	0	1094.8975	887.1007	0						
121	1038.0000	375.0000	0	526.5000	132.0000	0	823.5000	582.0000	0	1094.7925	886.7626	0						
122	1036.5000	375.0000	0	528.0000	133.5000	0	826.3356	583.6432	0	1095.3531	887.2007	0						
123	1038.0000	375.0000	0	526.5000	132.0000	0	823.5000	582.0000	0	1095.2785	886.6527	0						
124	1039.5000	375.0000	0	526.5000	132.0000	0	820.5000	579.0000	0	1095.3199	886.7045	0						
125	1041.0000	373.5000	0	526.5000	133.5000	0	820.5000	579.0000	0	1094.8160	885.2991	0						
126	1041.0000	373.5000	0	526.5000	130.5000	0	820.5000	579.0000	0	1095.0872	885.3493	0						
127	1042.5000	373.5000	0	526.5000	130.5000	0	820.5000	577.5000	0	1094.4352	884.5107	0						
128	1044.0000	372.0000	0	526.5000	130.5000	0	823.3668	576.7084	0	1094.1488	885.5803	0						
129	1042.5000	373.5000	0	528.0000	130.5000	0	819.4453	578.0013	0	1093.9533	884.0781	0						
130	1042.5000	373.5000	0	528.0000	130.5000	0	820.6541	578.0569	0									
131	1044.0000	373.5000	0	526.5000	129.0000	0	819.0000	576.0000	0									
132	1044.0000	370.5000	0	528.0000	130.5000	0	822.9634	576.4518	0									
133	1042.5000	372.0000	0	529.5000	129.0000	0	826.3504	575.2462	0									
134	1042.5000	370.5000	0	529.5000	129.0000	0	822.0000	574.5000	0									
135	1042.5000	370.5000	0	529.5000	130.5000	0	822.0000	576.0000	0									
136	1042.5000	370.5000	0	531.0000	132.0000	0	822.0000	577.5000	0									
137	1044.0000	370.5000	0	531.0000	132.0000	0	822.0000	574.5000	0									
138	1044.0000	370.5000	0	532.5000	133.5000	0	822.0000	574.5000	0									
139	1044.0000	369.0000	0	532.5000	130.5000	0	825.0000	574.5000	0									
