Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
128	1177.50000	325.50000	 	882.00000	685.50000	 	274.50000	468.00000	 	1030.50000	786.00000	 	 	 	 	 	 	 
129	1177.50000	325.50000	 	880.50000	687.00000	 	273.80425	462.25229	 	1030.50000	784.50000	 	 	 	 	 	 	 
130	1177.50000	325.50000	 	879.00000	688.50000	 	270.60479	467.31285	 	1030.50000	786.00000	 	 	 	 	 	 	 
131	1177.50000	325.50000	 	879.00000	687.00000	 	271.56232	468.23702	 	1032.05267	787.81849	 	 	 	 	 	 	 
132	1177.50000	325.50000	 	880.50000	687.00000	 	271.88858	467.91235	 	1031.98313	788.32993	 	 	 	 	 	 	 
133	1177.50000	325.50000	 	878.29850	690.24875	 	268.52234	467.48697	 	1032.41534	788.24138	 	 	 	 	 	 	 
134	1177.50000	325.50000	 	880.68159	689.05275	 	267.05154	466.74456	 	1031.46356	789.16614	 	 	 	 	 	 	 
135	1177.50000	325.50000	 	880.89644	688.95584	 	270.16406	468.97899	 	1030.11371	787.56750	 	 	 	 	 	 	 
136	1177.50000	325.50000	 	883.23835	690.65362	 	270.75733	470.00925	 	1028.38150	786.16422	 	 	 	 	 	 	 
137	1177.50000	325.50000	 	883.50000	685.50000	 	267.74869	468.65870	 	1029.00000	786.00000	 	 	 	 	 	 	 
138	1177.50000	325.50000	 	884.07301	690.72246	 	269.70417	471.78221	 	1029.00000	786.00000	 	 	 	 	 	 	 
139	1177.50000	325.50000	 	883.50000	688.50000	 	268.74196	469.16028	 	1030.50000	787.50000	 	 	 	 	 	 	 
140	1177.50000	325.50000	 	883.50000	688.50000	 	271.02742	470.49442	 	1029.00000	789.00000	 	 	 	 	 	 	 
141	1177.50000	325.50000	 	883.50000	688.50000	 	271.44444	469.17508	 	1029.00000	787.50000	 	 	 	 	 	 	 
142	1177.50000	325.50000	 	882.00000	688.50000	 	271.57744	468.90252	 	1029.00000	787.50000	 	 	 	 	 	 	 
143	1177.50000	325.50000	 	882.00000	688.50000	 	270.32558	470.26910	 	1029.00000	787.50000	 	 	 	 	 	 	 
