Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
73	1251.00000	439.50000	 	684.00000	418.50000	 	427.50000	772.50000	 	339.00000	381.00000	 	187.50000	1018.50000	 	1068.00000	472.50000	 	 	 	 	15.00000	570.00000	 	 	 	 
74	1252.50000	438.00000	 	684.00000	421.50000	 	429.00000	774.00000	 	337.50000	379.50000	 	189.00000	1017.00000	 	1069.50000	472.50000	 	 	 	 	15.00000	571.50000	 	 	 	 
75	1252.50000	438.00000	 	684.00000	420.00000	 	427.50000	774.00000	 	337.50000	381.00000	 	189.00000	1015.50000	 	1069.50000	472.50000	 	 	 	 	20.54464	571.71286	 	 	 	 
76	1252.50000	439.50000	 	684.00000	418.50000	 	430.50000	772.50000	 	340.50000	381.00000	 	189.00000	1015.50000	 	1069.50000	472.50000	 	 	 	 	20.92153	571.72590	 	 	 	 
77	1252.50000	438.00000	 	682.50000	418.50000	 	429.00000	772.50000	 	342.00000	384.00000	 	190.50000	1015.50000	 	1069.50000	472.50000	 	 	 	 	18.00000	571.50000	 	 	 	 
78	1254.00000	438.00000	 	684.00000	418.50000	 	429.00000	772.50000	 	340.50000	384.00000	 	190.50000	1018.50000	 	1068.00000	472.50000	 	 	 	 	16.50000	573.00000	 	 	 	 
79	1251.00000	438.00000	 	684.00000	418.50000	 	427.50000	771.00000	 	342.00000	385.50000	 	187.50000	1015.50000	 	1068.00000	472.50000	 	 	 	 	18.00000	571.50000	 	 	 	 
80	1252.50000	439.50000	 	684.00000	418.50000	 	433.50000	771.00000	 	342.00000	385.50000	 	189.00000	1015.50000	 	1069.50000	474.00000	 	 	 	 	20.57643	571.73859	 	 	 	 
81	1254.00000	439.50000	 	685.50000	418.50000	 	433.50000	771.00000	 	340.50000	384.00000	 	190.50000	1017.00000	 	1069.50000	472.50000	 	 	 	 	20.79771	571.68595	 	 	 	 
82	1251.00000	438.00000	 	685.50000	420.00000	 	433.50000	771.00000	 	340.50000	384.00000	 	189.00000	1015.50000	 	 	 	 	 	 	 	21.98276	571.48018	 	 	 	 
